timestamp,cell_col,cell_row,rssi_0,rssi_1,rssi_2,rssi_3
2026-05-14T15:33:57.541574,0,0,-34.0,-47.0,-53.0,-45.0
2026-05-14T15:33:58.540450,0,0,-34.0,-47.0,-53.0,-45.0
2026-05-14T15:33:59.685098,0,0,-37.0,-46.0,-47.0,-44.0
2026-05-14T15:34:00.867557,0,0,-37.0,-46.0,-47.0,-44.0
2026-05-14T15:34:01.602352,0,0,-37.0,-46.0,-47.0,-44.0
2026-05-14T15:34:02.523326,0,0,-37.0,-46.0,-47.0,-44.0
2026-05-14T15:34:03.552735,0,0,-37.0,-46.0,-47.0,-44.0
2026-05-14T15:34:04.527998,0,0,-28.0,-50.0,-45.0,-48.0
2026-05-14T15:34:05.642727,0,0,-28.0,-50.0,-45.0,-48.0
2026-05-14T15:34:06.556219,0,0,-28.0,-50.0,-45.0,-48.0
2026-05-14T15:34:08.100426,0,0,-28.0,-50.0,-45.0,-48.0
2026-05-14T15:34:08.524813,0,0,-28.0,-50.0,-45.0,-48.0
2026-05-14T15:34:09.689490,0,0,-43.0,-40.0,-40.0,-44.0
2026-05-14T15:34:10.529096,0,0,-43.0,-40.0,-40.0,-44.0
2026-05-14T15:34:11.544505,0,0,-43.0,-40.0,-40.0,-44.0
2026-05-14T15:34:12.589579,0,0,-43.0,-40.0,-40.0,-44.0
2026-05-14T15:34:13.539835,0,0,-43.0,-40.0,-40.0,-44.0
2026-05-14T15:34:14.622624,0,0,-38.0,-39.0,-53.0,-44.0
2026-05-14T15:34:15.549486,0,0,-38.0,-39.0,-53.0,-44.0
2026-05-14T15:34:16.917949,0,0,-38.0,-39.0,-53.0,-44.0
2026-05-14T15:34:17.522731,0,0,-38.0,-39.0,-53.0,-44.0
2026-05-14T15:34:18.546088,0,0,-38.0,-39.0,-53.0,-44.0
2026-05-14T15:34:19.523482,0,0,-35.0,-39.0,-46.0,-46.0
2026-05-14T15:34:20.534149,0,0,-35.0,-39.0,-46.0,-46.0
2026-05-14T15:34:21.934772,0,0,-35.0,-39.0,-46.0,-46.0
2026-05-14T15:34:22.818129,0,0,-35.0,-39.0,-46.0,-46.0
2026-05-14T15:34:23.532619,0,0,-35.0,-39.0,-46.0,-46.0
2026-05-14T15:34:24.545360,0,0,-31.0,-44.0,-51.0,-50.0
2026-05-14T15:34:25.846792,0,0,-31.0,-44.0,-51.0,-50.0
2026-05-14T15:34:26.601201,0,0,-31.0,-44.0,-51.0,-50.0
2026-05-14T15:34:27.563522,0,0,-31.0,-44.0,-51.0,-50.0
2026-05-14T15:34:28.552680,0,0,-31.0,-44.0,-51.0,-50.0
2026-05-14T15:34:29.532657,0,0,-22.0,-45.0,-48.0,-47.0
2026-05-14T15:34:30.541336,0,0,-22.0,-45.0,-48.0,-47.0
2026-05-14T15:34:31.582576,0,0,-22.0,-45.0,-48.0,-47.0
2026-05-14T15:34:32.639228,0,0,-22.0,-45.0,-48.0,-47.0
2026-05-14T15:34:33.526370,0,0,-22.0,-45.0,-48.0,-47.0
2026-05-14T15:34:34.527236,0,0,-17.0,-48.0,-46.0,-44.0
2026-05-14T15:34:35.524581,0,0,-17.0,-48.0,-46.0,-44.0
2026-05-14T15:34:36.543494,0,0,-17.0,-48.0,-46.0,-44.0
2026-05-14T15:34:37.622636,0,0,-17.0,-48.0,-46.0,-44.0
2026-05-14T15:34:38.561446,0,0,-17.0,-48.0,-46.0,-44.0
2026-05-14T15:34:39.596844,0,0,-14.0,-50.0,-46.0,-38.0
2026-05-14T15:34:40.562183,0,0,-14.0,-50.0,-46.0,-38.0
2026-05-14T15:34:41.534095,0,0,-14.0,-50.0,-46.0,-38.0
2026-05-14T15:34:42.569886,0,0,-14.0,-50.0,-46.0,-38.0
2026-05-14T15:34:43.552669,0,0,-14.0,-50.0,-46.0,-38.0
2026-05-14T15:34:44.547017,0,0,-25.0,-53.0,-51.0,-46.0
2026-05-14T15:34:45.542823,0,0,-25.0,-53.0,-51.0,-46.0
2026-05-14T15:34:46.551550,0,0,-25.0,-53.0,-51.0,-46.0
2026-05-14T15:34:47.590399,0,0,-25.0,-53.0,-51.0,-46.0
2026-05-14T15:34:48.581072,0,0,-25.0,-53.0,-51.0,-46.0
2026-05-14T15:34:49.523055,0,0,0.0,-54.0,-47.0,-46.0
2026-05-14T15:34:50.522723,0,0,0.0,-54.0,-47.0,-46.0
2026-05-14T15:34:51.835175,0,0,0.0,-54.0,-47.0,-46.0
2026-05-14T15:34:52.678085,0,0,0.0,-54.0,-47.0,-46.0
2026-05-14T15:34:53.595511,0,0,0.0,-54.0,-47.0,-46.0
2026-05-14T15:34:54.725754,0,0,-16.0,-47.0,-51.0,-43.0
2026-05-14T15:34:55.554211,0,0,-16.0,-47.0,-51.0,-43.0
2026-05-14T15:34:56.566092,0,0,-16.0,-47.0,-51.0,-43.0
2026-05-14T15:34:57.633117,0,0,-16.0,-47.0,-51.0,-43.0
2026-05-14T15:34:58.721945,0,0,-16.0,-47.0,-51.0,-43.0
2026-05-14T15:34:59.527218,0,0,-18.0,-46.0,-51.0,-46.0
2026-05-14T15:35:00.523664,0,0,-18.0,-46.0,-51.0,-46.0
2026-05-14T15:35:01.559535,0,0,-18.0,-46.0,-51.0,-46.0
2026-05-14T15:35:02.599613,0,0,-18.0,-46.0,-51.0,-46.0
2026-05-14T15:35:03.526915,0,0,-18.0,-46.0,-51.0,-46.0
2026-05-14T15:35:04.527272,0,0,-29.0,-46.0,-46.0,-48.0
2026-05-14T15:35:05.549589,0,0,-29.0,-46.0,-46.0,-48.0
2026-05-14T15:35:06.525743,0,0,-29.0,-46.0,-46.0,-48.0
2026-05-14T15:35:07.662666,0,0,-29.0,-46.0,-46.0,-48.0
2026-05-14T15:35:08.653640,0,0,-29.0,-46.0,-46.0,-48.0
2026-05-14T15:35:09.523887,0,0,-28.0,-52.0,-44.0,-50.0
2026-05-14T15:35:10.525362,0,0,-28.0,-52.0,-44.0,-50.0
2026-05-14T15:35:11.541826,0,0,-28.0,-52.0,-44.0,-50.0
2026-05-14T15:35:12.586849,0,0,-28.0,-52.0,-44.0,-50.0
2026-05-14T15:35:13.568526,0,0,-28.0,-52.0,-44.0,-50.0
2026-05-14T15:35:14.700734,0,0,-35.0,-46.0,-55.0,-48.0
2026-05-14T15:35:16.334762,0,0,-35.0,-46.0,-55.0,-48.0
2026-05-14T15:35:16.548263,0,0,-35.0,-46.0,-55.0,-48.0
2026-05-14T15:35:17.598390,0,0,-35.0,-46.0,-55.0,-48.0
2026-05-14T15:35:18.525387,0,0,-35.0,-46.0,-55.0,-48.0
2026-05-14T15:35:19.548714,0,0,-18.0,-50.0,-42.0,-45.0
2026-05-14T15:35:20.542687,0,0,-18.0,-50.0,-42.0,-45.0
2026-05-14T15:35:24.422663,0,0,-15.0,-50.0,-47.0,-45.0
2026-05-14T15:35:25.466083,0,0,-15.0,-50.0,-47.0,-45.0
2026-05-14T15:35:26.508853,0,0,-15.0,-50.0,-47.0,-45.0
2026-05-14T15:35:27.440378,0,0,-15.0,-50.0,-47.0,-45.0
2026-05-14T15:35:28.399624,0,0,-15.0,-50.0,-47.0,-45.0
2026-05-14T15:35:29.446682,0,0,-12.0,-46.0,-50.0,-47.0
2026-05-14T15:35:31.456154,0,0,-12.0,-46.0,-50.0,-47.0
2026-05-14T15:35:31.459522,0,0,-12.0,-46.0,-50.0,-47.0
2026-05-14T15:35:32.447610,0,0,-12.0,-46.0,-50.0,-47.0
2026-05-14T15:35:33.399642,0,0,-12.0,-46.0,-50.0,-47.0
2026-05-14T15:35:34.412438,0,0,-14.0,-44.0,-47.0,-46.0
2026-05-14T15:35:35.399708,0,0,-14.0,-44.0,-47.0,-46.0
2026-05-14T15:35:36.400873,0,0,-14.0,-44.0,-47.0,-46.0
2026-05-14T15:35:37.404496,0,0,-14.0,-44.0,-47.0,-46.0
2026-05-14T15:35:38.446129,0,0,-14.0,-44.0,-47.0,-46.0
2026-05-14T15:35:39.398573,0,0,-13.0,-46.0,-47.0,-46.0
2026-05-14T15:35:40.404568,0,0,-13.0,-46.0,-47.0,-46.0
2026-05-14T15:35:41.406378,0,0,-13.0,-46.0,-47.0,-46.0
2026-05-14T15:35:42.444548,0,0,-13.0,-46.0,-47.0,-46.0
2026-05-14T15:35:43.407964,0,0,-13.0,-46.0,-47.0,-46.0
2026-05-14T15:35:44.571971,0,0,-14.0,-44.0,-45.0,-48.0
2026-05-14T15:35:45.408043,0,0,-14.0,-44.0,-45.0,-48.0
2026-05-14T15:35:46.417094,0,0,-14.0,-44.0,-45.0,-48.0
2026-05-14T15:35:47.451154,0,0,-14.0,-44.0,-45.0,-48.0
2026-05-14T15:35:48.404303,0,0,-14.0,-44.0,-45.0,-48.0
2026-05-14T15:35:49.405216,0,0,-13.0,-44.0,-45.0,-49.0
2026-05-14T15:35:50.406778,0,0,-13.0,-44.0,-45.0,-49.0
2026-05-14T15:35:51.439037,0,0,-13.0,-44.0,-45.0,-49.0
2026-05-14T15:35:52.459157,0,0,-13.0,-44.0,-45.0,-49.0
2026-05-14T15:35:53.404417,0,0,-13.0,-44.0,-45.0,-49.0
2026-05-14T15:35:54.399517,0,0,-14.0,-43.0,-46.0,-47.0
2026-05-14T15:35:55.400103,0,0,-14.0,-43.0,-46.0,-47.0
2026-05-14T15:35:56.399773,0,0,-14.0,-43.0,-46.0,-47.0
2026-05-14T15:35:57.437014,0,0,-14.0,-43.0,-46.0,-47.0
2026-05-14T15:35:58.406240,0,0,-14.0,-43.0,-46.0,-47.0
2026-05-14T15:35:59.398468,0,0,-16.0,-42.0,-45.0,-45.0
2026-05-14T15:36:00.398975,0,0,-16.0,-42.0,-45.0,-45.0
2026-05-14T15:36:01.437964,0,0,-16.0,-42.0,-45.0,-45.0
2026-05-14T15:36:02.565341,0,0,-16.0,-42.0,-45.0,-45.0
2026-05-14T15:36:03.451656,0,0,-16.0,-42.0,-45.0,-45.0
2026-05-14T15:36:04.436709,0,0,-28.0,-47.0,-59.0,-44.0
2026-05-14T15:36:05.402868,0,0,-28.0,-47.0,-59.0,-44.0
2026-05-14T15:36:06.448175,0,0,-28.0,-47.0,-59.0,-44.0
2026-05-14T15:36:07.612121,0,0,-28.0,-47.0,-59.0,-44.0
2026-05-14T15:36:08.555413,0,0,-28.0,-47.0,-59.0,-44.0
2026-05-14T15:36:09.400855,0,0,-35.0,-48.0,-47.0,-52.0
2026-05-14T15:36:10.397570,0,0,-35.0,-48.0,-47.0,-52.0
2026-05-14T15:36:11.412641,0,0,-35.0,-48.0,-47.0,-52.0
2026-05-14T15:36:12.450890,0,0,-35.0,-48.0,-47.0,-52.0
2026-05-14T15:36:13.398011,0,0,-35.0,-48.0,-47.0,-52.0
2026-05-14T15:36:14.556094,0,0,-23.0,-44.0,-46.0,-53.0
2026-05-14T15:36:15.406087,0,0,-23.0,-44.0,-46.0,-53.0
2026-05-14T15:36:16.427408,0,0,-23.0,-44.0,-46.0,-53.0
2026-05-14T15:36:17.414651,0,0,-23.0,-44.0,-46.0,-53.0
2026-05-14T15:36:18.398824,0,0,-23.0,-44.0,-46.0,-53.0
2026-05-14T15:36:19.402744,0,0,-38.0,-47.0,-47.0,-45.0
2026-05-14T15:36:20.534387,0,0,-38.0,-47.0,-47.0,-45.0
2026-05-14T15:36:21.452276,0,0,-38.0,-47.0,-47.0,-45.0
2026-05-14T15:36:22.484980,0,0,-38.0,-47.0,-47.0,-45.0
2026-05-14T15:36:23.432437,0,0,-38.0,-47.0,-47.0,-45.0
2026-05-14T15:36:24.540368,0,0,-41.0,-45.0,-53.0,-49.0
2026-05-14T15:36:25.401834,0,0,-41.0,-45.0,-53.0,-49.0
2026-05-14T15:36:26.398202,0,0,-41.0,-45.0,-53.0,-49.0
2026-05-14T15:36:27.435880,0,0,-41.0,-45.0,-53.0,-49.0
2026-05-14T15:36:28.421026,0,0,-41.0,-45.0,-53.0,-49.0
2026-05-14T15:36:29.432061,0,0,-41.0,-47.0,-55.0,-40.0
2026-05-14T15:36:30.402111,0,0,-41.0,-47.0,-55.0,-40.0
2026-05-14T15:36:31.426409,0,0,-41.0,-47.0,-55.0,-40.0
2026-05-14T15:36:32.401367,0,0,-41.0,-47.0,-55.0,-40.0
2026-05-14T15:36:33.439837,0,0,-41.0,-47.0,-55.0,-40.0
2026-05-14T15:36:34.465829,0,0,-30.0,-44.0,-43.0,-40.0
2026-05-14T15:36:35.488856,0,0,-30.0,-44.0,-43.0,-40.0
2026-05-14T15:36:36.424110,0,0,-30.0,-44.0,-43.0,-40.0
2026-05-14T15:36:37.443611,0,0,-30.0,-44.0,-43.0,-40.0
2026-05-14T15:36:38.557803,0,0,-30.0,-44.0,-43.0,-40.0
2026-05-14T15:36:39.405050,0,0,-30.0,-42.0,-43.0,-38.0
2026-05-14T15:36:40.403656,0,0,-30.0,-42.0,-43.0,-38.0
2026-05-14T15:36:41.433547,0,0,-30.0,-42.0,-43.0,-38.0
2026-05-14T15:36:42.403552,0,0,-30.0,-42.0,-43.0,-38.0
2026-05-14T15:36:43.398365,0,0,-30.0,-42.0,-43.0,-38.0
2026-05-14T15:36:44.503071,0,0,-21.0,-41.0,-42.0,-39.0
2026-05-14T15:36:45.419449,0,0,-21.0,-41.0,-42.0,-39.0
2026-05-14T15:36:46.584358,0,0,-21.0,-41.0,-42.0,-39.0
2026-05-14T15:36:47.425358,0,0,-21.0,-41.0,-42.0,-39.0
2026-05-14T15:36:48.412694,0,0,-21.0,-41.0,-42.0,-39.0
2026-05-14T15:36:49.519485,0,0,-35.0,-41.0,-51.0,-41.0
2026-05-14T15:36:50.541714,0,0,-35.0,-41.0,-51.0,-41.0
2026-05-14T15:36:51.494024,0,0,-35.0,-41.0,-51.0,-41.0
2026-05-14T15:36:52.420392,0,0,-35.0,-41.0,-51.0,-41.0
2026-05-14T15:36:53.404914,0,0,-35.0,-41.0,-51.0,-41.0
2026-05-14T15:36:54.398266,0,0,-34.0,-50.0,-44.0,-52.0
2026-05-14T15:36:55.396861,0,0,-34.0,-50.0,-44.0,-52.0
2026-05-14T15:36:56.557368,0,0,-34.0,-50.0,-44.0,-52.0
2026-05-14T15:36:57.510115,0,0,-34.0,-50.0,-44.0,-52.0
2026-05-14T15:36:58.434058,0,0,-34.0,-50.0,-44.0,-52.0
2026-05-14T15:36:59.438318,0,0,-34.0,-47.0,-41.0,-46.0
2026-05-14T15:37:00.399707,0,0,-34.0,-47.0,-41.0,-46.0
2026-05-14T15:37:01.397722,0,0,-34.0,-47.0,-41.0,-46.0
2026-05-14T15:37:02.457806,0,0,-34.0,-47.0,-41.0,-46.0
2026-05-14T15:37:03.417544,0,0,-34.0,-47.0,-41.0,-46.0
2026-05-14T15:37:04.568127,0,0,-39.0,-45.0,-45.0,-41.0
2026-05-14T15:37:05.404950,0,0,-39.0,-45.0,-45.0,-41.0
2026-05-14T15:37:06.399386,0,0,-39.0,-45.0,-45.0,-41.0
2026-05-14T15:37:07.399634,0,0,-39.0,-45.0,-45.0,-41.0
2026-05-14T15:37:08.399257,0,0,-39.0,-45.0,-45.0,-41.0
2026-05-14T15:37:09.408064,0,0,-29.0,-40.0,-50.0,-47.0
2026-05-14T15:37:10.487650,0,0,-29.0,-40.0,-50.0,-47.0
2026-05-14T15:37:11.423113,0,0,-29.0,-40.0,-50.0,-47.0
2026-05-14T15:37:12.588601,0,0,-29.0,-40.0,-50.0,-47.0
2026-05-14T15:37:13.456606,0,0,-29.0,-40.0,-50.0,-47.0
2026-05-14T15:37:14.500665,0,0,-26.0,-40.0,-54.0,-49.0
2026-05-14T15:37:15.523613,0,0,-26.0,-40.0,-54.0,-49.0
2026-05-14T15:37:16.407435,0,0,-26.0,-40.0,-54.0,-49.0
2026-05-14T15:37:17.415162,0,0,-26.0,-40.0,-54.0,-49.0
2026-05-14T15:37:18.399358,0,0,-26.0,-40.0,-54.0,-49.0
2026-05-14T15:37:19.396612,0,0,-25.0,-54.0,-49.0,-43.0
2026-05-14T15:37:20.436644,0,0,-25.0,-54.0,-49.0,-43.0
2026-05-14T15:37:21.442345,0,0,-25.0,-54.0,-49.0,-43.0
2026-05-14T15:37:22.402282,0,0,-25.0,-54.0,-49.0,-43.0
2026-05-14T15:37:23.409543,0,0,-25.0,-54.0,-49.0,-43.0
2026-05-14T15:37:30.863639,0,1,-31.0,-54.0,-45.0,-48.0
2026-05-14T15:37:31.885199,0,1,-31.0,-54.0,-45.0,-48.0
2026-05-14T15:37:32.808929,0,1,-31.0,-54.0,-45.0,-48.0
2026-05-14T15:37:33.807604,0,1,-31.0,-48.0,-42.0,-52.0
2026-05-14T15:37:34.783879,0,1,-31.0,-48.0,-42.0,-52.0
2026-05-14T15:37:35.799862,0,1,-31.0,-48.0,-42.0,-52.0
2026-05-14T15:37:36.811680,0,1,-31.0,-48.0,-42.0,-52.0
2026-05-14T15:37:37.823512,0,1,-31.0,-48.0,-42.0,-52.0
2026-05-14T15:37:38.834680,0,1,-34.0,-45.0,-44.0,-52.0
2026-05-14T15:37:39.995003,0,1,-34.0,-45.0,-44.0,-52.0
2026-05-14T15:37:41.018495,0,1,-34.0,-45.0,-44.0,-52.0
2026-05-14T15:37:41.777962,0,1,-34.0,-45.0,-44.0,-52.0
2026-05-14T15:37:42.810039,0,1,-34.0,-45.0,-44.0,-52.0
2026-05-14T15:37:43.806099,0,1,-43.0,-45.0,-39.0,-44.0
2026-05-14T15:37:44.814396,0,1,-43.0,-45.0,-39.0,-44.0
2026-05-14T15:37:45.915953,0,1,-43.0,-45.0,-39.0,-44.0
2026-05-14T15:37:46.972088,0,1,-43.0,-45.0,-39.0,-44.0
2026-05-14T15:37:47.856688,0,1,-43.0,-45.0,-39.0,-44.0
2026-05-14T15:37:48.822775,0,1,-34.0,-41.0,-40.0,-48.0
2026-05-14T15:37:49.911466,0,1,-34.0,-41.0,-40.0,-48.0
2026-05-14T15:37:50.831617,0,1,-34.0,-41.0,-40.0,-48.0
2026-05-14T15:37:52.011888,0,1,-34.0,-41.0,-40.0,-48.0
2026-05-14T15:37:52.838191,0,1,-34.0,-41.0,-40.0,-48.0
2026-05-14T15:37:53.798221,0,1,-48.0,-46.0,-43.0,-46.0
2026-05-14T15:37:54.813245,0,1,-48.0,-46.0,-43.0,-46.0
2026-05-14T15:37:55.953349,0,1,-48.0,-46.0,-43.0,-46.0
2026-05-14T15:37:56.778705,0,1,-48.0,-46.0,-43.0,-46.0
2026-05-14T15:37:57.782094,0,1,-48.0,-46.0,-43.0,-46.0
2026-05-14T15:37:58.805990,0,1,-46.0,-43.0,-49.0,-44.0
2026-05-14T15:37:59.947740,0,1,-46.0,-43.0,-49.0,-44.0
2026-05-14T15:38:00.866700,0,1,-46.0,-43.0,-49.0,-44.0
2026-05-14T15:38:01.794979,0,1,-46.0,-43.0,-49.0,-44.0
2026-05-14T15:38:02.811437,0,1,-46.0,-43.0,-49.0,-44.0
2026-05-14T15:38:03.816899,0,1,-39.0,-43.0,-45.0,-47.0
2026-05-14T15:38:04.774270,0,1,-39.0,-43.0,-45.0,-47.0
2026-05-14T15:38:06.102597,0,1,-39.0,-43.0,-45.0,-47.0
2026-05-14T15:38:09.465148,0,1,-39.0,-43.0,-45.0,-47.0
2026-05-14T15:38:09.713790,0,1,-39.0,-43.0,-45.0,-47.0
2026-05-14T15:38:09.716053,0,1,-39.0,-43.0,-45.0,-47.0
2026-05-14T15:38:09.879199,0,1,-44.0,-43.0,-47.0,-46.0
2026-05-14T15:38:10.901468,0,1,-44.0,-43.0,-47.0,-46.0
2026-05-14T15:38:11.783850,0,1,-44.0,-43.0,-47.0,-46.0
2026-05-14T15:38:12.834077,0,1,-44.0,-43.0,-47.0,-46.0
2026-05-14T15:38:13.820337,0,1,-47.0,-42.0,-48.0,-49.0
2026-05-14T15:38:14.801341,0,1,-47.0,-42.0,-48.0,-49.0
2026-05-14T15:38:15.816185,0,1,-47.0,-42.0,-48.0,-49.0
2026-05-14T15:38:17.045022,0,1,-47.0,-42.0,-48.0,-49.0
2026-05-14T15:38:18.272476,0,1,-47.0,-42.0,-48.0,-49.0
2026-05-14T15:38:19.010578,0,1,-39.0,-41.0,-47.0,-46.0
2026-05-14T15:38:19.810033,0,1,-39.0,-41.0,-47.0,-46.0
2026-05-14T15:38:20.833677,0,1,-39.0,-41.0,-47.0,-46.0
2026-05-14T15:38:21.857781,0,1,-39.0,-41.0,-47.0,-46.0
2026-05-14T15:38:23.123637,0,1,-39.0,-41.0,-47.0,-46.0
2026-05-14T15:38:23.800581,0,1,-39.0,-41.0,-45.0,-46.0
2026-05-14T15:38:24.817329,0,1,-39.0,-41.0,-45.0,-46.0
2026-05-14T15:38:25.852979,0,1,-39.0,-41.0,-45.0,-46.0
2026-05-14T15:38:27.033444,0,1,-39.0,-41.0,-45.0,-46.0
2026-05-14T15:38:28.019254,0,1,-39.0,-41.0,-45.0,-46.0
2026-05-14T15:38:28.820903,0,1,-40.0,-42.0,-43.0,-47.0
2026-05-14T15:38:29.799659,0,1,-40.0,-42.0,-43.0,-47.0
2026-05-14T15:38:30.799029,0,1,-40.0,-42.0,-43.0,-47.0
2026-05-14T15:38:31.774430,0,1,-40.0,-42.0,-43.0,-47.0
2026-05-14T15:38:32.774066,0,1,-40.0,-42.0,-43.0,-47.0
2026-05-14T15:38:33.804264,0,1,-35.0,-45.0,-40.0,-41.0
2026-05-14T15:38:34.780658,0,1,-35.0,-45.0,-40.0,-41.0
2026-05-14T15:38:35.887467,0,1,-35.0,-45.0,-40.0,-41.0
2026-05-14T15:38:37.066721,0,1,-35.0,-45.0,-40.0,-41.0
2026-05-14T15:38:37.876385,0,1,-35.0,-45.0,-40.0,-41.0
2026-05-14T15:38:38.835428,0,1,-36.0,-45.0,-40.0,-38.0
2026-05-14T15:38:39.810735,0,1,-36.0,-45.0,-40.0,-38.0
2026-05-14T15:38:41.019943,0,1,-36.0,-45.0,-40.0,-38.0
2026-05-14T15:38:41.824734,0,1,-36.0,-45.0,-40.0,-38.0
2026-05-14T15:38:42.799908,0,1,-36.0,-45.0,-40.0,-38.0
2026-05-14T15:38:43.991471,0,1,-34.0,-44.0,-40.0,-40.0
2026-05-14T15:38:44.805914,0,1,-34.0,-44.0,-40.0,-40.0
2026-05-14T15:38:45.922131,0,1,-34.0,-44.0,-40.0,-40.0
2026-05-14T15:38:46.802481,0,1,-34.0,-44.0,-40.0,-40.0
2026-05-14T15:38:47.821733,0,1,-34.0,-44.0,-40.0,-40.0
2026-05-14T15:38:48.799891,0,1,-34.0,-46.0,-38.0,-41.0
2026-05-14T15:38:49.845864,0,1,-34.0,-46.0,-38.0,-41.0
2026-05-14T15:38:51.036195,0,1,-34.0,-46.0,-38.0,-41.0
2026-05-14T15:38:51.775791,0,1,-34.0,-46.0,-38.0,-41.0
2026-05-14T15:38:52.834864,0,1,-34.0,-46.0,-38.0,-41.0
2026-05-14T15:38:53.839567,0,1,-35.0,-46.0,-36.0,-41.0
2026-05-14T15:38:54.807073,0,1,-35.0,-46.0,-36.0,-41.0
2026-05-14T15:38:55.868156,0,1,-35.0,-46.0,-36.0,-41.0
2026-05-14T15:38:56.916807,0,1,-35.0,-46.0,-36.0,-41.0
2026-05-14T15:38:57.775369,0,1,-35.0,-46.0,-36.0,-41.0
2026-05-14T15:38:58.806427,0,1,-35.0,-45.0,-39.0,-40.0
2026-05-14T15:38:59.847281,0,1,-35.0,-45.0,-39.0,-40.0
2026-05-14T15:39:00.871959,0,1,-35.0,-45.0,-39.0,-40.0
2026-05-14T15:39:01.893699,0,1,-35.0,-45.0,-39.0,-40.0
2026-05-14T15:39:03.139733,0,1,-35.0,-45.0,-39.0,-40.0
2026-05-14T15:39:03.841355,0,1,-33.0,-46.0,-42.0,-40.0
2026-05-14T15:39:04.865240,0,1,-33.0,-46.0,-42.0,-40.0
2026-05-14T15:39:05.774107,0,1,-33.0,-46.0,-42.0,-40.0
2026-05-14T15:39:06.810072,0,1,-33.0,-46.0,-42.0,-40.0
2026-05-14T15:39:07.781559,0,1,-33.0,-46.0,-42.0,-40.0
2026-05-14T15:39:08.977235,0,1,-38.0,-45.0,-45.0,-41.0
2026-05-14T15:39:09.792406,0,1,-38.0,-45.0,-45.0,-41.0
2026-05-14T15:39:10.780144,0,1,-38.0,-45.0,-45.0,-41.0
2026-05-14T15:39:11.869599,0,1,-38.0,-45.0,-45.0,-41.0
2026-05-14T15:39:13.260808,0,1,-38.0,-45.0,-45.0,-41.0
2026-05-14T15:39:13.884097,0,1,-46.0,-57.0,-46.0,-45.0
2026-05-14T15:39:15.000267,0,1,-46.0,-57.0,-46.0,-45.0
2026-05-14T15:39:16.158887,0,1,-46.0,-57.0,-46.0,-45.0
2026-05-14T15:39:16.780274,0,1,-46.0,-57.0,-46.0,-45.0
2026-05-14T15:39:17.783649,0,1,-46.0,-57.0,-46.0,-45.0
